_id,job_url,benefits[0],benefits[1],benefits[2],benefits[3],benefits[4],benefits[5],benefits[6],benefits[7],benefits[8],benefits[9],benefits[10],benefits[11],benefits[12],benefits[13],benefits[14],company,crawl_at,deadline,employment_type,experience,industry,job_description[0],job_description[1],job_description[2],job_description[3],job_description[4],job_description[5],job_description[6],job_description[7],job_description[8],job_description[9],job_description[10],job_description[11],job_description[12],job_description[13],job_description[14],job_description[15],job_description[16],job_description[17],job_description[18],job_description[19],job_description[20],job_description[21],job_description[22],job_description[23],job_description[24],job_description[25],job_description[26],job_description[27],job_description[28],job_description[29],job_description[30],job_description[31],job_requirement[0],job_requirement[1],job_requirement[2],job_requirement[3],job_requirement[4],job_requirement[5],job_requirement[6],job_requirement[7],job_requirement[8],job_requirement[9],job_requirement[10],job_requirement[11],job_requirement[12],job_requirement[13],job_requirement[14],job_requirement[15],job_requirement[16],job_requirement[17],job_requirement[18],job_requirement[19],job_requirement[20],job_requirement[21],job_requirement[22],job_requirement[23],job_requirement[24],job_requirement[25],job_requirement[26],job_requirement[27],job_requirement[28],job_requirement[29],job_requirement[30],job_requirement[31],job_requirement[32],job_requirement[33],job_requirement[34],job_requirement[35],job_requirement[36],level,location[0],location[1],location[2],other_info[0],other_info[1],other_info[2],other_info[3],other_info[4],other_info[5],other_info[6],other_info[7],other_info[8],other_info[9],other_info[10],salary,skills[0],skills[1],skills[2],skills[3],skills[4],skills[5],skills[6],skills[7],skills[8],skills[9],skills[10],skills[11],skills[12],skills[13],skills[14],skills[15],skills[16],skills[17],skills[18],skills[19],skills[20],skills[21],skills[22],skills[23],skills[24],skills[25],skills[26],source,title,updated_at
6948093dcb490f02d21a374b,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-quan-ly-he-thong-kinh-doanh-business-analyst.35C63588.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Nghỉ phép năm,,,,,,Nova Service Group - Công ty Cổ phần Tập đoàn Nova Services,2025-12-21T21:50:37.351Z,30/01/2026,Nhân viên chính thức,3 - 5 Năm,"Bán hàng / Kinh doanh , CNTT - Phần mềm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hồ Chí Minh,,,Bằng cấp: Đại học,Độ tuổi: 18 - 30,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,chuyên viên cao cấp quản lý hệ thống kinh doanh - business analyst,sales analyst,analysts,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Chuyên viên cao cấp quản lý hệ thống kinh doanh - Business Analyst,19/12/2025
6948093ecb490f02d21a374c,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-phan-mem-nghi-t7-cn.35C63565.html,Laptop,Chế độ bảo hiểm,Chế độ thưởng,Chăm sóc sức khỏe,Tăng lương,Phụ cấp thâm niên,Nghỉ phép năm,,,,,,,,,LacViet Computing Corporation,2025-12-21T21:50:38.989Z,28/02/2026,Nhân viên chính thức,1 - 2 Năm,"CNTT - Phần mềm , CNTT - Phần cứng / Mạng , Bán hàng / Kinh doanh",Phụ trách kinh doanh các giải pháp công nghệ thông tin phần mềm.,"Khai thác, phân tích nhu cầu, hiện trạng chuyển đổi số và ứng dụng công nghệ của khách hàng.","Phối hợp chặt chẽ với đội ngũ tư vấn xây dựng, trình bày, thuyết phục KH ký kết hợp đồng mua các giải pháp CNTT của công ty.",Đề xuất giải pháp công nghệ phù hợp với hiện trạng của doanh nghiệp.,"Thực hiện báo giá, chốt hợp đồng với khách hàng.","Chăm sóc, tạo mối quan hệ thân thiết với khách hàng sau bán.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hồ Chí Minh,,,Bằng cấp: Cao đẳng,Thời gian thử việc: 60 ngày,Độ tuổi: 25 - 40,Thời gian làm việc: Thứ 2 đến thứ 6 (thời gian làm việc linh động),"Đồng nghiệp:- Cởi mở, hòa động, sẵn sàng hỗ trợ đồng nghiệp.- Được làm việc trực tiếp với cấp quản lý, C-levels trong đa dạng lĩnh vực, ngành nghề; mở rộng mạng lưới network cá nhân.- Được training sản phẩm ,các kỹ năng bán hàng chuyên nghiệp.","Phúc lợi:- BHXH, BHYT và BHTN theo quy định BLLĐ.- Bảo hiểm sức khoẻ được áp dụng khi nhân viên làm việc từ 1 năm trở lên tại Công ty.- Phụ cấp thâm niên sau 3 năm trở lên gắn bó tại Lạc Việt.- Chế độ thưởng theo dự án, thưởng quý theo quy chế công ty.","Ngày nghỉ: Thứ 7, Chủ nhật",Lương: 8 Tr - 50 Tr VND,,,,8 Tr - 50 Tr VND,,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Nhân Viên Kinh Doanh Phần Mềm ( Nghỉ T7/CN),19/12/2025
6948093fcb490f02d21a374d,https://careerviet.vn/vi/tim-viec-lam/cong-tac-vien-sap-abap-developer-hybrid.35C63552.html,,,,,,,,,,,,,,,,Tập Đoàn Karofi Holding,2025-12-21T21:50:39.465Z,18/01/2026,Bán thời gian,Trên 3 Năm,CNTT - Phần mềm,"Tham gia phát triển, mở rộng và tối ưu các chương trìnhSAP ABAPcho hệ thống SAP ECC/S4HANA.","Phát triểnABAP OOtheo chuẩn clean code, reusable, performance-oriented.","Xây dựng và bảo trì các đối tượng:Report / ALV (Classic & OO ALV)Enhancement(User Exit, BAdI, Implicit/Explicit Enhancement, Enhancement Framework).",Report / ALV (Classic & OO ALV),"Enhancement(User Exit, BAdI, Implicit/Explicit Enhancement, Enhancement Framework).","Thiết kế, phát triển và vận hànhOData Service:SEGW hoặcCDS View + ODataThực hiện đầy đủCRUDDebug, xử lý lỗi và tối ưu hiệu năng OData.",SEGW hoặcCDS View + OData,Thực hiện đầy đủCRUD,"Debug, xử lý lỗi và tối ưu hiệu năng OData.",Thực hiệntích hợp hệ thốnggiữa SAP và các hệ thống bên ngoài:REST APIHTTP/HTTPSJSON / XMLRFC / BAPI / IDoc (nếu có).,REST API,HTTP/HTTPS,JSON / XML,RFC / BAPI / IDoc (nếu có).,"Phối hợp với Functional Consultant, đội tích hợp và đội hệ thống ngoài SAP để phân tích yêu cầu kỹ thuật.","Hỗ trợ xử lý sự cố, cải tiến hệ thống theo yêu cầu nghiệp vụ.","Làm việc theo hình thứcHybrid / Remote, thời gian linh hoạt theo tiến độ dự án.",Tối thiểu 3 năm kinh nghiệmphát triểnSAP ABAPtrênSAP ECC hoặc S/4HANA.,"ABAP OO vững(Class, Interface, Inheritance, Polymorphism).","Làm tốt:Report / ALVEnhancement (BAdI, Exit, Enhancement Framework).",Report / ALV,"Enhancement (BAdI, Exit, Enhancement Framework).","BẮT BUỘC có kinh nghiệm OData thực chiến, bao gồm:SEGWhoặcCDS View + ODataCRUDDebug, xử lý lỗi runtime, authorization, performance.",SEGWhoặcCDS View + OData,CRUD,"Debug, xử lý lỗi runtime, authorization, performance.","Mạnh về tích hợp hệ thống, đã từng làm:REST APIJSON / XMLHTTP clientRFC / BAPI.",REST API,JSON / XML,HTTP client,RFC / BAPI.,"Có tư duy kỹ thuật tốt, chủ động xử lý vấn đề, ít phụ thuộc.","Đã từng tham giatích hợp SAP với các hệ thống ngoài, ví dụ:MESBI / Data WarehouseWeb/App/Mobile/App nội bộ ngoài SAP.",MES,BI / Data Warehouse,Web/App/Mobile/App nội bộ ngoài SAP.,"Có kinh nghiệm CDS nâng cao, AMDP là lợi thế.",Có kinh nghiệm làm việc trong môi trường dự án nhiều hệ thống.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: 20 Tr - 25 Tr VND,,,,,,,,,20 Tr - 25 Tr VND,Cộng tác viên SAP ABAP Developer Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Cộng tác viên SAP ABAP Developer (Hybrid),19/12/2025
6948093fcb490f02d21a374e,https://careerviet.vn/vi/tim-viec-lam/lap-trinh-game-game-developers.35C6352F.html,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Nghỉ phép năm,,,,,,Koei Tecmo Software Vietnam,2025-12-21T21:50:39.882Z,10/01/2026,Nhân viên chính thức,Chưa có kinh nghiệm,"Bưu chính viễn thông , CNTT - Phần cứng / Mạng , Biên phiên dịch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,LẬP KẾ HOẠCH CHO GAME - GAME DESIGNER,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,LẬP TRÌNH GAME - GAME DEVELOPERS,19/12/2025
69480940cb490f02d21a374f,https://careerviet.vn/vi/tim-viec-lam/tuyen-gap-nhan-vien-mkt-ads.35C6352C.html,Chế độ bảo hiểm,Du Lịch,Chế độ thưởng,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,,,,Viện Thẩm mỹ y khoa Dr Hải Lê,2025-12-21T21:50:40.518Z,25/01/2026,Nhân viên chính thức,1 - 3 Năm,"Tiếp thị / Marketing , Y tế / Chăm sóc sức khỏe / Thẩm mỹ / Làm đẹp , CNTT - Phần mềm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Độ tuổi: 25 - 38,Lương: 12 Tr - 20 Tr VND,,,,,,,,,,12 Tr - 20 Tr VND,,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Tuyển gấp Nhân viên MKT Ads,19/12/2025
69480943cb490f02d21a3750,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ky-thuat-may-pha-mau-son.35C634D6.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Du lịch nước ngoài,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Nghỉ phép năm,,,,Công Ty TNHH Sơn Seamaster Việt Nam,2025-12-21T21:50:43.925Z,31/01/2026,Nhân viên chính thức,1 - 2 Năm,"CNTT - Phần mềm , CNTT - Phần cứng / Mạng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Bình Dương,,,Bằng cấp: Cao đẳng,Giới tính: Nam,Độ tuổi: 24 - 40,Lương: 10 Tr - 14 Tr VND,,,,,,,,10 Tr - 14 Tr VND,nhân viên kỹ thuật máy pha màu sơn,kỹ thuật viên,technician,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Nhân viên kỹ thuật máy pha màu sơn,19/12/2025
69480947cb490f02d21a3751,https://careerviet.vn/vi/tim-viec-lam/junior-technical-consultant.35C63497.html,Chế độ bảo hiểm,Du Lịch,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,,,,,,,,,,CANDYLIO,2025-12-21T21:50:47.754Z,19/01/2026,Nhân viên chính thức,1 - 2 Năm,"CNTT - Phần mềm , CNTT - Phần cứng / Mạng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hồ Chí Minh,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,junior technical consultant,tư vấn công nghệ,tư vấn kỹ thuật,tư vấn công nghệ sap erp,tư vấn kỹ thuật sap erp,oracle apps,sap crm,business analyst,technical consultant,salesforce,,,,,,,,,,,,,,,,,,careerviet,Junior Technical Consultant,19/12/2025
69480948cb490f02d21a3752,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-kinh-doanh-data-analyst.35C63482.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU VÀ THƯƠNG MẠI FOREVER,2025-12-21T21:50:48.320Z,19/01/2026,Nhân viên chính thức,Trên 3 Năm,"Tiếp thị / Marketing , CNTT - Phần mềm , Quảng cáo / Đối ngoại / Truyền Thông",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: 15 Tr - 25 Tr VND,,,,,,,,,15 Tr - 25 Tr VND,chuyên viên phân tích dữ liệu kinh doanh data analyst,data analyst,cộng tác viên xử lý dữ liệu,nhân viên xử lý dữ liệu,data mining,data validation,data analysis specialist,data processing,data processing executive,data processing specialist,data processing officer,,,,,,,,,,,,,,,,,careerviet,Chuyên viên Phân tích dữ liệu Kinh doanh (Data Analyst),19/12/2025
69480948cb490f02d21a3753,https://careerviet.vn/vi/tim-viec-lam/fullstack-developer-net-c-wpf.35C63453.html,Laptop,Chế độ bảo hiểm,Phụ cấp,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,,,,,,,,,HR Vietnam’s ESS Client,2025-12-21T21:50:48.875Z,19/01/2026,Nhân viên chính thức,5 - 10 Năm,CNTT - Phần mềm,Design and develop Windows desktop applications using .NET (C#) and WPF for UI.,"Implement secure communication protocols (MQTT, HTTP, SSL/TLS) and integrate with Service Bus.","Manage Windows Services, environment variables, accounts, and permissions for application deployment.","Work with SQL Server for data storage and retrieval, ensuring efficient database operations.","Handle network share (UNC) access, ZIP archive processing, and related file operations.",Ensure robust error handling and detailed exception reporting for user awareness.,Create modular namespaces and classes for future integration with main codebase.,Optimize diagnostic tools to load data from the database and allow user interaction for quick tests and retries.,Maintain compliance with security and performance standards while minimizing third-party dependencies.,"Work as assigned by Project manager/ Customers, support team members with complex functions.",Resolve issues proactively to deliver high quality products.,,,,,,,,,,,,,,,,,,,,,,"Strong experience in .NET Framework, C#, and WPF for desktop application development (5+ years of .NET/WPF).",Strong Object-Oriented Programming and Development skills.,Familiarity with SOAP/RESTful APIs to connect to backend services.,Developed visual components through WPF using XAML and Expression Blend.,Created middleware component classes across the enterprise and integrated in UI using MVVM pattern.,"Worked on Binding, Styles, Data Template, Control Template, Converters, Layout Panels in XAML.","Implemented ADO.NET Entity Framework and LinQ to Object to connect to SQL server database from Repositories classes for retrieving, manipulating, querying, storing data from the database.",Created UML diagrams and wrote some Technical Design Documents before implementing new features.,Wrote Unit test cases using Visual Studio test tool.,"Utilized TFS, GIT for source control.","Hands-on experience with Windows Services, Service Bus, and network configurations.",Proficiency in SQL Server and database schema design.,"Knowledge of secure communication protocols (SSL/TLS, HTTP, MQTT).","Ability to write clean, maintainable code and follow best practices for exception handling and modular design.","Familiarity with Windows accounts and permissions, UNC paths, and ZIP archive handling.","Can use English (reading, writing, speaking).",Ability to adapt to changing technology and priorities,Strong analytical thinking skills,"Good planning, organizing, decision-making and problem-solving skills",Experience working in an Agile/Scrum environment.,Understanding of mobile development principles is a plus,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,Fullstack Developer .Net/C#/WPF,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Fullstack Developer (.Net/C#/WPF),19/12/2025
69480949cb490f02d21a3754,https://careerviet.vn/vi/tim-viec-lam/chuyen-gia-devops-khoi-ngan-hang-so.35C6344E.html,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Công tác phí,Nghỉ phép năm,,,,,,,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),2025-12-21T21:50:49.422Z,17/01/2026,Nhân viên chính thức,3 - 4 Năm,"CNTT - Phần mềm , Ngân hàng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: Cạnh tranh,,,,,,,,,Cạnh tranh,,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Chuyên gia DevOps - Khối Ngân hàng số,19/12/2025
6948094acb490f02d21a3755,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-phan-tich-nghiep-vu-ba-it.35C5BD97.html,Chế độ bảo hiểm,Du Lịch,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Phụ cấp thâm niên,Nghỉ phép năm,CLB thể thao,,,,,Công ty Cổ phần đầu tư phát triển máy Việt Nam,2025-12-21T21:50:50.190Z,17/01/2026,Nhân viên chính thức,Trên 1 Năm,"CNTT - Phần mềm , CNTT - Phần cứng / Mạng","Thu thập thông tin, phân tích yêu cầu và đề xuất các giải pháp tối ưu về chuyển đổi số.","Làm việc trực tiếp với các bộ phận nghiệp vụ và nhóm kỹ thuật, đảm bảo sự nhất quán giữa yêu cầu kinh doanh và khả năng triển khai công nghệ.","Viết các tài liệu đặc tả yêu cầu phần mềm (URD,BRD, Feature Lít, SRS, Use Case), thiết kế giao diện mẫu (Prototype, Wireframe)",Tài liệu hóa quy trình nghiệp vụ và chuyển đổi thành tài liệu đặc tả kỹ thuật phục vụ triển khai hệ thống.,"Tham gia kiểm thử (UAT,SIT) để đảm bảo sản phẩm đáp ứng đúng yêu cầu đề ra.","Phối hợp với QA/ Testers để xây dựng kịch bản kiểm thử, hỗ trợ kiểm tra tính năng sản phẩm trước khi triển khai.","Hỗ trợ đào tạo người dùng, viết tài liệu hướng dẫn sử dụng và xử lý các vấn đề phát sinh sau triển khai.","Quản lý công việc, giám sát tiến độ, đảm bảo yêu cầu được thực hiện đúng kế hoạch.",Các công việc khác theo sự phân công của cấp trên,,,,,,,,,,,,,,,,,,,,,,,,"Thu thập thông tin, phân tích yêu cầu và đề xuất các giải pháp tối ưu về chuyển đổi số.","Làm việc trực tiếp với các bộ phận nghiệp vụ và nhóm kỹ thuật, đảm bảo sự nhất quán giữa yêu cầu kinh doanh và khả năng triển khai công nghệ.","Viết các tài liệu đặc tả yêu cầu phần mềm (URD,BRD, Feature Lít, SRS, Use Case), thiết kế giao diện mẫu (Prototype, Wireframe)",Tài liệu hóa quy trình nghiệp vụ và chuyển đổi thành tài liệu đặc tả kỹ thuật phục vụ triển khai hệ thống.,"Tham gia kiểm thử (UAT,SIT) để đảm bảo sản phẩm đáp ứng đúng yêu cầu đề ra.","Phối hợp với QA/ Testers để xây dựng kịch bản kiểm thử, hỗ trợ kiểm tra tính năng sản phẩm trước khi triển khai.","Hỗ trợ đào tạo người dùng, viết tài liệu hướng dẫn sử dụng và xử lý các vấn đề phát sinh sau triển khai.","Quản lý công việc, giám sát tiến độ, đảm bảo yêu cầu được thực hiện đúng kế hoạch.",Các công việc khác theo sự phân công của cấp trên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Cao đẳng,Độ tuổi: Không giới hạn tuổi,Lương: 13 Tr - 20 Tr VND,,,,,,,,,13 Tr - 20 Tr VND,nhân viên phân tích nghiệp vụ ba it,web product mananger,it product mananger,it business analyst,it business support analyst,software business analyst,phân tích hệ thống kinh doanh,hệ thống thông tin quản lý,chuyên viên phân tích hệ thống,business analyst,business intelligence,,,,,,,,,,,,,,,,,careerviet,Nhân viên Phân tích nghiệp vụ( BA IT),19/12/2025
6948094acb490f02d21a3756,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-trien-khai-du-an-so-hoa.35C5F8B8.html,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Nghỉ phép năm,CLB thể thao,,,,,Công ty CP Đầu Tư TM và Phát Triển Công Nghệ FSI,2025-12-21T21:50:50.752Z,17/01/2026,Nhân viên chính thức,,"CNTT - Phần mềm , Ngành khác , Mới tốt nghiệp / Thực tập",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mới tốt nghiệp,Hồ Chí Minh,,,Bằng cấp: Cao đẳng,Độ tuổi: Không giới hạn tuổi,"Lương: 6,5 Tr - 12 Tr VND",,,,,,,,,"6,5 Tr - 12 Tr VND",quản lý dự án,số hóa,nhập liệu,scan,chỉnh lý,xử lý dữ liệu,,,,,,,,,,,,,,,,,,,,,,careerviet,Trưởng nhóm Triển khai dự án Số hóa,19/12/2025
6948094bcb490f02d21a3757,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-du-an-project-team-lead.35C5F874.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Du lịch nước ngoài,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Nghỉ phép năm,,,,,Chương trình Học viện Công nghệ BKACAD,2025-12-21T21:50:51.336Z,17/01/2026,Nhân viên chính thức,Trên 5 Năm,"Bán Hàng Kỹ Thuật , CNTT - Phần mềm , CNTT - Phần cứng / Mạng",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trưởng nhóm / Giám sát,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: Không giới hạn tuổi,Lương: 20 Tr - 35 Tr VND,,,,,,,,,20 Tr - 35 Tr VND,,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Trưởng Nhóm Dự Án (Project Team Lead).,19/12/2025
6948094bcb490f02d21a3758,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-ba-business-analyst.35C5F87B.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Du lịch nước ngoài,Đồng phục,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Nghỉ phép năm,CLB thể thao,,,,Chương trình Học viện Công nghệ BKACAD,2025-12-21T21:50:51.892Z,17/01/2026,"Nhân viên chính thức, Bán thời gian",2 - 3 Năm,"Ngân hàng , Tài chính / Đầu tư , CNTT - Phần mềm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Cao đẳng,Giới tính: Nam,Độ tuổi: Không giới hạn tuổi,Lương: 12 Tr - 18 Tr VND,,,,,,,,12 Tr - 18 Tr VND,,,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,Chuyên viên phân tích nghiệp vụ BA - Business Analyst,19/12/2025
6948094ccb490f02d21a3759,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-nghiep-vu-erp.35C5F995.html,Laptop,Chế độ bảo hiểm,Du Lịch,Phụ cấp,Chế độ thưởng,Chăm sóc sức khỏe,Đào tạo,Tăng lương,Công tác phí,Nghỉ phép năm,CLB thể thao,,,,,Công ty Cổ phần CANIFA,2025-12-21T21:50:52.354Z,17/01/2026,Nhân viên chính thức,2 - 5 Năm,"Kế toán / Kiểm toán , CNTT - Phần mềm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nhân viên,Hà Nội,,,Bằng cấp: Đại học,Độ tuổi: 24 - 35,Lương: 16 Tr - 30 Tr VND,,,,,,,,,16 Tr - 30 Tr VND,erp,chuyên viên phân tích nghiệp vụ,,,,,,,,,,,,,,,,,,,,,,,,,,careerviet,CHUYÊN VIÊN PHÂN TÍCH NGHIỆP VỤ ERP,19/12/2025
